Post;Score 
99529 ; 101
99531 ; 563
99532 ; 6
99534 ; 27
99535 ; 1
99536 ; 103
99537 ; 41
99538 ; 46
99539 ; 1
99540 ; 1
99541 ; 1
99542 ; 1
99545 ; 148
99546 ; 120
99547 ; 1
99550 ; 136
99551 ; 1
99553 ; 121
99555 ; 1
99557 ; 1
99558 ; 11
99559 ; 311
99560 ; 6
99561 ; 1
99563 ; 56
99564 ; 1
99565 ; 101
99567 ; 101
99568 ; 141
99569 ; 1
99570 ; 101
99571 ; 11
99572 ; 101
99573 ; 113
99576 ; 1
99579 ; 196
99580 ; 101
99582 ; 1
99583 ; 14
99584 ; 152
99585 ; 1
99586 ; 13
99587 ; 880
99588 ; 101
99589 ; 101
99590 ; 8
99591 ; 101
99593 ; 1
99594 ; 6
99596 ; 1
99597 ; 1
99598 ; 1
99599 ; 101
99600 ; 101
99601 ; 101
99602 ; 13
99604 ; 11
99606 ; 101
99607 ; 13
99609 ; 101
99611 ; 6
99613 ; 1
99614 ; 1
99616 ; 118
99617 ; 6
99618 ; 23
99619 ; 101
99620 ; 144
99622 ; 123
99623 ; 1
99624 ; 1
99625 ; 101
99627 ; 21
99628 ; 101
99629 ; 101
99630 ; 36
99633 ; 101
99634 ; 113
99636 ; 1
99639 ; 113
99640 ; 1
99641 ; 11
99642 ; 143
99643 ; 121
99644 ; 131
99645 ; 121
99646 ; 3
99647 ; 87
99648 ; 6
99649 ; 11
99650 ; 106
99652 ; 101
99653 ; 89
99654 ; 31
99655 ; 101
99656 ; 11
99657 ; 1
99658 ; 296
99659 ; 169
99660 ; 1
99661 ; 101
99662 ; 101
99663 ; 78
99665 ; 1
99666 ; 8
99667 ; 1
99668 ; 101
99669 ; 1
99670 ; 101
99671 ; 101
99672 ; 8
99674 ; 1
99675 ; 1
99677 ; 11
99678 ; 1
99679 ; 1
99680 ; 1
99681 ; 101
99684 ; 101
99686 ; 101
99687 ; 101
99688 ; 111
99689 ; 1
99690 ; 76
99691 ; 101
99692 ; 101
99693 ; 71
99694 ; 101
99696 ; 1
99697 ; 101
99698 ; 1
99699 ; 1
99700 ; 11
99701 ; 18
99705 ; 3
99706 ; 101
99707 ; 126
99708 ; 140
99709 ; 141
99710 ; 101
99711 ; 1
99712 ; 101
99713 ; 6
99714 ; 51
99715 ; 11
99717 ; 11
99719 ; 101
99720 ; 1
99721 ; 101
99724 ; 1
99725 ; 153
99726 ; 113
99727 ; 1
99728 ; 11
99729 ; 11
99730 ; 13
99731 ; 1
99732 ; 101
99733 ; 21
99734 ; 111
99736 ; 103
99737 ; 101
99738 ; 101
99739 ; 101
99740 ; 11
99741 ; 16
99742 ; 1
99744 ; 103
99745 ; 1
99746 ; 1
99747 ; 101
99748 ; 101
99749 ; 1
99750 ; 101
99751 ; 193
99752 ; 1
99753 ; 101
99754 ; 103
99755 ; 101
99757 ; 1
99758 ; 1
99759 ; 1
99760 ; 106
99761 ; 339
99762 ; 111
99763 ; 1
99764 ; 11
99765 ; 101
99766 ; 101
99767 ; 101
99769 ; 31
99773 ; 6
99777 ; 103
99778 ; 153
99779 ; 101
99780 ; 101
99784 ; 136
99785 ; 101
99786 ; 1
99787 ; 110
99788 ; 11
99790 ; 124
99791 ; 11
99792 ; 1
99793 ; 1
99795 ; 121
99796 ; 121
99797 ; 1
99799 ; 101
99800 ; 156
99801 ; 181
99802 ; 1
99803 ; 1
99804 ; 21
99805 ; 11
99806 ; 3
99807 ; 164
99808 ; 1
99809 ; 1
99811 ; 101
99813 ; 9
99814 ; 101
99815 ; 101
99817 ; 101
99818 ; 99
99819 ; 1
99820 ; 6
99821 ; 111
99822 ; 101
99824 ; 104
99825 ; 121
99826 ; 101
99827 ; 11
99828 ; 13
99829 ; 1
99830 ; 450
99831 ; 6
99832 ; 101
99833 ; 103
99834 ; 46
99835 ; 36
99837 ; 15
99839 ; 206
99841 ; 1
99842 ; 101
99843 ; 1
99844 ; 25
99845 ; 1
99846 ; 101
99847 ; 1
99849 ; 1
99850 ; 130
99851 ; 1
99852 ; 1
99853 ; 13
99854 ; 118
99855 ; 108
99856 ; 1
99857 ; 101
99859 ; 28
99860 ; 38
99861 ; 16
99862 ; 11
99864 ; 111
99865 ; 146
99866 ; 1
99867 ; 1
99868 ; 6
99871 ; 3368
99872 ; 21
99873 ; 101
99874 ; 1
99875 ; 101
99876 ; 1
99877 ; 101
99879 ; 101
99880 ; 101
99881 ; 103
99882 ; 101
99884 ; 180
99885 ; 101
99886 ; 16
99887 ; 51
99888 ; 1
99889 ; 101
99890 ; 101
99891 ; 111
99892 ; 66
99893 ; 106
99894 ; 1
99895 ; 101
99896 ; 101
99897 ; 18
99898 ; 1
99899 ; 1
99900 ; 15
99901 ; 121
99902 ; 6
99903 ; 1
99904 ; 1
99905 ; 1
99906 ; 126
99908 ; 11
99909 ; 147
99911 ; 101
99912 ; 3
99913 ; 162
99914 ; 103
99915 ; 101
99917 ; 1
99918 ; 1
99919 ; 115
99920 ; 113
99921 ; 21
99922 ; 1
99923 ; 3
99924 ; 101
99926 ; 121
99929 ; 21
99930 ; 11
99931 ; 25
99933 ; 21
99934 ; 1
99935 ; 1
99936 ; 101
99937 ; 35
99938 ; 6
99940 ; 122
99941 ; 1
99942 ; 6
99943 ; 1
99944 ; 46
99945 ; 1
99946 ; 101
99947 ; 3
99948 ; 103
99949 ; 101
99950 ; 101
99951 ; 8
99953 ; 1
99955 ; 1
99956 ; 18
99957 ; 134
99958 ; 121
99959 ; 1
99960 ; 1
99961 ; 1
99962 ; 101
99964 ; 19
99965 ; 1
99966 ; 1
99967 ; 1
99968 ; 101
99969 ; 779
99970 ; 3
99971 ; 111
99972 ; 101
99973 ; 175
99974 ; 101
99975 ; 26
99976 ; 129
99977 ; 1
99978 ; 101
99979 ; 61
99980 ; 1
99981 ; 111
99982 ; 101
99983 ; 108
99984 ; 11
99985 ; 101
99987 ; 113
99988 ; 1
99989 ; 21
99990 ; 31
99991 ; 1
99992 ; 1
99993 ; 11
99994 ; 131
99996 ; 1
99997 ; 101
99998 ; 101
99999 ; 118
100000 ; 101
100001 ; 9
100002 ; 106
100004 ; 11
100005 ; 1
100006 ; 1
100007 ; 151
100008 ; 101
100009 ; 11
100010 ; 503
100011 ; 1
100012 ; 8
100013 ; 2215
100015 ; 1
100016 ; 1
100018 ; 144
100019 ; 101
100020 ; 6
100021 ; 101
100022 ; 105
100023 ; 101
100024 ; 111
100025 ; 1
100026 ; 128
100028 ; 161
100029 ; 126
100030 ; 101
100031 ; 101
100032 ; 101
100033 ; 101
100034 ; 1
100035 ; 1
100037 ; 101
100038 ; 1
100039 ; 101
100040 ; 186
100041 ; 1
100043 ; 1
100044 ; 116
100045 ; 575
100047 ; 101
100048 ; 101
100050 ; 1
100051 ; 26
100053 ; 13
100054 ; 1
100055 ; 16
100056 ; 101
100057 ; 101
100058 ; 101
100059 ; 101
100061 ; 6
100062 ; 1
100063 ; 3
100064 ; 101
100065 ; 101
100066 ; 101
100067 ; 6
100068 ; 119
100069 ; 1
100070 ; 106
100071 ; 101
100073 ; 123
100075 ; 101
100076 ; 1
100077 ; 101
100078 ; 11
100079 ; 66
100080 ; 8
100081 ; 1
100082 ; 1
100083 ; 151
100084 ; 1
100085 ; 101
100086 ; 20
100087 ; 71
100088 ; 415
100089 ; 101
100090 ; 1
100091 ; 101
100092 ; 170
100093 ; 103
100094 ; 141
100095 ; 103
100096 ; 101
100098 ; 111
100099 ; 18
100100 ; 1
100101 ; 1
100102 ; 94
100103 ; 101
100104 ; 1
100105 ; 101
100106 ; 101
100107 ; 16
100108 ; 101
100109 ; 21
100110 ; 108
100111 ; 131
100112 ; 101
100113 ; 11
100114 ; 101
100116 ; 21
100118 ; 45
100119 ; 1
100120 ; 178
100121 ; 11
100122 ; 1572
100123 ; 101
100124 ; 7
100125 ; 111
100126 ; 101
100127 ; 6
100130 ; 1
100131 ; 18
100133 ; 1
100134 ; 80
100136 ; 4
100138 ; 1
100139 ; 101
100140 ; 101
100142 ; 113
100144 ; 1
100145 ; 1
100146 ; 113
100147 ; 1
100148 ; 1
100150 ; 161
100151 ; 101
100152 ; 101
100155 ; 101
100156 ; 2755
100157 ; 1
100158 ; 1
100159 ; 181
100160 ; 11
100161 ; 1
100162 ; 101
100164 ; 562
100165 ; 1
100167 ; 1
100169 ; 101
100170 ; 178
100171 ; 109
100172 ; 16
100174 ; 101
100175 ; 1
100177 ; 1
100180 ; 101
100181 ; 116
100182 ; 18
100183 ; 116
100184 ; 101
100185 ; 1
100186 ; 111
100187 ; 318
100189 ; 106
100191 ; 1
100192 ; 101
100193 ; 193
100194 ; 133
100195 ; 141
100196 ; 1
100197 ; 1
100198 ; 1
100199 ; 108
100201 ; 111
100202 ; 23
100203 ; 128
100204 ; 101
100205 ; 1
100207 ; 106
100208 ; 11
100209 ; 1
100210 ; 73
100212 ; 13
100213 ; 113
100214 ; 1
100215 ; 11
100216 ; 123
100217 ; 1
100218 ; 1
100219 ; 11
100221 ; 1
100222 ; 15
100223 ; 11
100226 ; 8
100227 ; 1
100228 ; 11
100229 ; 36
100230 ; 100
100231 ; 1
100232 ; 6
100233 ; 101
100234 ; 121
100235 ; 28
100237 ; 101
100238 ; 1
100239 ; 1
100240 ; 123
100241 ; 101
100242 ; 101
100243 ; 113
100244 ; 23
100245 ; 1
100246 ; 1
100247 ; 101
100249 ; 261
100250 ; 101
100251 ; 101
100252 ; 13
100253 ; 121
100254 ; 103
100255 ; 101
100256 ; 11
100257 ; 119
100258 ; 101
100259 ; 6
100261 ; 1
100262 ; 101
100263 ; 51
100264 ; 13
100265 ; 46
100266 ; 101
100267 ; 91
100268 ; 109
100269 ; 8
100270 ; 101
100272 ; 101
100273 ; 1
100274 ; 29
100275 ; 101
100276 ; 106
100277 ; 1
100278 ; 119
100280 ; 18
100281 ; 11
100282 ; 111
100283 ; 11
100284 ; 101
100285 ; 1
100286 ; 116
100287 ; 1
100288 ; 6
100289 ; 2
100290 ; 101
100292 ; 1
100294 ; 30
100295 ; 150
100296 ; 101
100297 ; 1
100298 ; 555
100299 ; 11
100300 ; 1
100301 ; 1
100302 ; 3
100304 ; 111
100305 ; 1
100306 ; 1
100307 ; 41
100308 ; 1
100311 ; 1
100313 ; 11
100314 ; 157
100315 ; 16
100316 ; 121
100317 ; 144
100318 ; 101
100319 ; 1
100321 ; 13
100322 ; 163
100323 ; 111
100324 ; 1
100325 ; 35
100326 ; 31
100327 ; 372
100329 ; 6
100330 ; 23
100331 ; 148
100333 ; 101
100336 ; 121
100337 ; 33
100338 ; 101
100339 ; 1
100341 ; 108
100343 ; 101
100344 ; 11
100345 ; 1
100346 ; 16
100347 ; 155
100348 ; 106
100349 ; 81
100350 ; 101
100351 ; 106
100352 ; 101
100353 ; 11
100354 ; 111
100356 ; 1
100358 ; 21
100359 ; 128
100360 ; 11
100361 ; 101
100362 ; 11
100363 ; 4
100364 ; 9
100365 ; 1
100367 ; 1
100369 ; 11
100370 ; 123
100371 ; 101
100372 ; 1
100373 ; 6
100374 ; 11
100375 ; 16
100379 ; 130
100380 ; 21
100382 ; 111
100383 ; 104
100384 ; 11
100385 ; 106
100386 ; 101
100387 ; 61
100389 ; 101
100390 ; 101
100392 ; 123
100394 ; 1
100395 ; 174
100396 ; 41
100397 ; 11
100400 ; 1
100402 ; 16
100403 ; 46
100404 ; 11
100405 ; 1
100406 ; 11
100407 ; 103
100408 ; 1
100409 ; 1
100410 ; 101
100411 ; 101
100412 ; 101
100415 ; 11
100417 ; 11
100418 ; 101
100420 ; 11
100421 ; 101
100422 ; 16
100423 ; 101
100424 ; 1
100426 ; 1
100427 ; 101
100428 ; 8
100429 ; 1
100430 ; 101
100431 ; 111
100433 ; 1
100434 ; 1
100435 ; 1
100436 ; 111
100437 ; 1
100438 ; 109
100439 ; 11
100441 ; 101
100442 ; 101
100443 ; 1
100444 ; 101
100445 ; 101
100447 ; 1
100448 ; 101
100449 ; 1
100450 ; 11
100451 ; 1
100452 ; 6
100453 ; 26
100454 ; 101
100455 ; 106
100456 ; 1
100457 ; 118
100458 ; 205
100459 ; 11
100460 ; 1
100461 ; 131
100462 ; 1
100465 ; 101
100466 ; 156
100467 ; 1
100468 ; 101
100469 ; 111
100470 ; 1
100472 ; 11
100473 ; 101
100474 ; 1
100476 ; 11
100478 ; 6
100479 ; 1
100480 ; 101
100481 ; 101
100482 ; 131
100483 ; 113
100484 ; 33
100485 ; 129
100486 ; 101
100487 ; 106
100488 ; 1
100489 ; 101
100490 ; 113
100492 ; 11
100493 ; 1
100494 ; 1
100495 ; 101
100497 ; 107
100498 ; 11
100499 ; 101
100500 ; 1
100501 ; 11
100502 ; 1
100503 ; 1
100504 ; 101
100505 ; 3
100506 ; 1
100507 ; 1
100508 ; 1
100510 ; 147
100512 ; 101
100513 ; 101
100514 ; 13
100515 ; 1
100516 ; 133
100517 ; 1
100518 ; 101
100519 ; 101
100520 ; 16
100521 ; 1
100522 ; 11
100523 ; 1
100524 ; 103
100525 ; 16
100526 ; 163
100527 ; 182
100530 ; 1
100532 ; 1
100534 ; 44
100535 ; 13
100536 ; 11
100537 ; 1
100538 ; 233
100539 ; 11
100540 ; 103
100541 ; 123
100542 ; 101
100543 ; 108
100545 ; 1
100546 ; 101
100547 ; 1
100548 ; 101
100549 ; 101
100550 ; 101
100551 ; 101
100552 ; 1
100555 ; 163
100556 ; 11
100558 ; 1058
100559 ; 1
100560 ; 1
100562 ; 11
100563 ; 21
100564 ; 8
100565 ; 169
100566 ; 101
100567 ; 101
100568 ; 6
100570 ; 1
100571 ; 101
100572 ; 101
100573 ; 101
100578 ; 1
100579 ; 101
100581 ; 1
100583 ; 103
100584 ; 101
100585 ; 101
100587 ; 161
100588 ; 1
100589 ; 1
100590 ; 1
100592 ; 1
100593 ; 44
100594 ; 103
100595 ; 101
100596 ; 193
100597 ; 1
100598 ; 1
100599 ; 13
100600 ; 11
100602 ; 11
100603 ; 111
100604 ; 31
100605 ; 1
100606 ; 101
100607 ; 101
100609 ; 45
100610 ; 101
100611 ; 2366
100612 ; 6
100613 ; 101
100614 ; 6
100616 ; 25
100617 ; 21
100618 ; 101
100619 ; 1
100620 ; 101
100621 ; 57
100622 ; 1
100623 ; 101
100625 ; 101
100626 ; 8
100627 ; 101
100628 ; 11
100629 ; 106
100630 ; 11
100632 ; 121
100633 ; 101
100634 ; 1
100635 ; 1
100636 ; 11
100638 ; 101
100639 ; 106
100640 ; 26
100642 ; 136
100643 ; 1
100644 ; 1
100645 ; 186
100646 ; 101
100647 ; 126
100648 ; 11
100649 ; 1
100650 ; 31
100651 ; 101
100652 ; 1
100653 ; 118
100654 ; 1
100655 ; 101
100656 ; 186
100657 ; 11
100658 ; 1
100659 ; 101
100660 ; 11
100662 ; 1
100664 ; 11
100665 ; 6
100666 ; 103
100667 ; 1
100668 ; 125
100669 ; 3
100670 ; 1
100671 ; 1
100672 ; 11
100673 ; 31
100674 ; 1
100675 ; 11
100677 ; 104
100678 ; 101
100679 ; 16
100681 ; 1
100682 ; 101
100683 ; 106
100684 ; 21
100685 ; 101
100686 ; 101
100687 ; 101
100689 ; 106
100690 ; 108
100693 ; 103
100694 ; 1
100695 ; 1962
100698 ; 1
100699 ; 11
100700 ; 101
100701 ; 220
100702 ; 1
100703 ; 387
100704 ; 101
100705 ; 108
100706 ; 1
100708 ; 166
100709 ; 1
100710 ; 106
100711 ; 125
100712 ; 1
100713 ; 101
100716 ; 1
100717 ; 101
100718 ; 101
100719 ; 185
100720 ; 1
100721 ; 101
100722 ; 8
100723 ; 101
100724 ; 11
100725 ; 194
100727 ; 101
100729 ; 101
100730 ; 1
100731 ; 11
100732 ; 1
100733 ; 56
100735 ; 101
100736 ; 1
100737 ; 1
100738 ; 129
100739 ; 34
100741 ; 103
100742 ; 101
100743 ; 8
100744 ; 120
100746 ; 11
100747 ; 1
100748 ; 13
100749 ; 101
100751 ; 26
100752 ; 21
100753 ; 1
100754 ; 43
100755 ; 11
100756 ; 101
100759 ; 9
100760 ; 11
100761 ; 101
100762 ; 101
100763 ; 101
100764 ; 11
100766 ; 101
100767 ; 1
100768 ; 107
100769 ; 321
100770 ; 4
100772 ; 118
100773 ; 103
100776 ; 1
100777 ; 211
100778 ; 11
100779 ; 8
100781 ; 1
100782 ; 101
100783 ; 110
100785 ; 111
100786 ; 61
100787 ; 13
100788 ; 101
100790 ; 1
100791 ; 101
100792 ; 1
100793 ; 997
100794 ; 1
100795 ; 101
100797 ; 1
100799 ; 104
100801 ; 116
100802 ; 1
100803 ; 59
100804 ; 1
100805 ; 21
100806 ; 101
100807 ; 11
100808 ; 11
100809 ; 3
100810 ; 111
100811 ; 158
100812 ; 101
100814 ; 1
100815 ; 101
100816 ; 101
100817 ; 11
100818 ; 133
100820 ; 101
100821 ; 101
100822 ; 1
100824 ; 101
100825 ; 18
100826 ; 1
100827 ; 214
100830 ; 1
100832 ; 101
100833 ; 26
100834 ; 111
100835 ; 11
100836 ; 116
100837 ; 1
100838 ; 6
100839 ; 1
100840 ; 1
100841 ; 11
100843 ; 101
100844 ; 18
100845 ; 66
100846 ; 101
100847 ; 101
100848 ; 11
100849 ; 6
100850 ; 1
100851 ; 1
100852 ; 53
100853 ; 103
100854 ; 16
100855 ; 119
100856 ; 1
100857 ; 120
100858 ; 111
100860 ; 9
100861 ; 1
100862 ; 66
100863 ; 11
100864 ; 101
100866 ; 1
100868 ; 6
100869 ; 16
100870 ; 11
100871 ; 101
100872 ; 1
100873 ; 1
100875 ; 346
100876 ; 16
100877 ; 161
100878 ; 101
100879 ; 101
100880 ; 11
100881 ; 51
100882 ; 101
100883 ; 11
100884 ; 16
100885 ; 1
100886 ; 39
100888 ; 101
100889 ; 1
100890 ; 101
100891 ; 101
100892 ; 103
100893 ; 6
100894 ; 101
100895 ; 74
100897 ; 155
100898 ; 1
100899 ; 1
100900 ; 11
100901 ; 6
100902 ; 272
100903 ; 101
100904 ; 101
100905 ; 101
100906 ; 11
100907 ; 66
100908 ; 1
100909 ; 131
100910 ; 103
100911 ; 11
100912 ; 21
100913 ; 1
100915 ; 1
100916 ; 106
100917 ; 3
100918 ; 126
100919 ; 6
100920 ; 1
100921 ; 101
100923 ; 101
100924 ; 31
100925 ; 1
100927 ; 101
100928 ; 1
100929 ; 107
100930 ; 101
100931 ; 1
100932 ; 101
100933 ; 101
100934 ; 101
100935 ; 24
100936 ; 121
100937 ; 103
100939 ; 101
100940 ; 1540
100941 ; 101
100942 ; 103
100943 ; 74
100945 ; 101
100947 ; 1
100949 ; 143
100950 ; 151
100952 ; 1
100953 ; 101
100954 ; 6
100955 ; 11
100956 ; 1
100957 ; 101
100958 ; 101
100959 ; 101
100960 ; 101
100961 ; 101
100962 ; 4
100963 ; 16
100965 ; 141
100967 ; 3
100968 ; 11
100969 ; 101
100970 ; 11
100971 ; 26
100972 ; 101
100973 ; 103
100974 ; 111
100975 ; 16
100976 ; 101
100977 ; 111
100978 ; 144
100979 ; 113
100980 ; 21
100981 ; 1
100982 ; 135
100983 ; 114
100984 ; 101
100985 ; 148
100986 ; 6
100987 ; 11
100988 ; 151
100990 ; 26
100991 ; 3
100993 ; 1
100994 ; 1
100995 ; 178
100996 ; 101
100998 ; 13
100999 ; 101
101000 ; 1
101001 ; 136
101002 ; 30
101003 ; 103
101004 ; 101
101005 ; 1
101006 ; 101
101007 ; 101
101008 ; 112
101009 ; 1
101010 ; 1
101012 ; 8
101013 ; 6
101014 ; 101
101015 ; 101
101016 ; 11
101017 ; 1
101018 ; 95
101019 ; 11
101020 ; 1
101022 ; 107
101023 ; 1
101024 ; 28
101025 ; 41
101027 ; 1
101028 ; 111
101029 ; 101
101030 ; 86
101031 ; 1
101033 ; 1
101034 ; 1
101035 ; 103
101036 ; 1
101037 ; 1
101039 ; 1
101040 ; 101
101041 ; 1
101042 ; 113
101043 ; 11
101044 ; 6
101045 ; 119
101046 ; 345
101047 ; 101
101048 ; 1
101049 ; 101
101050 ; 1
101052 ; 101
101053 ; 106
101054 ; 8
101055 ; 101
101056 ; 106
101057 ; 21
101058 ; 101
101059 ; 1
101060 ; 132
101061 ; 271
101062 ; 101
101063 ; 1
101064 ; 11
101066 ; 103
101067 ; 93
101069 ; 36
101070 ; 54
101071 ; 1
101072 ; 1
101073 ; 101
101074 ; 101
101075 ; 11
101077 ; 6
101078 ; 18
101079 ; 1
101080 ; 106
101082 ; 101
101083 ; 1
101084 ; 36
101085 ; 1
101086 ; 108
101089 ; 101
101091 ; 11
101092 ; 1
101093 ; 226
101094 ; 1
101095 ; 41
101096 ; 1
101097 ; 101
101098 ; 101
101099 ; 9
101100 ; 6
101101 ; 1
101102 ; 1
101103 ; 1
101104 ; 56
101107 ; 141
101108 ; 106
101109 ; 1
101110 ; 101
101111 ; 171
101112 ; 123
101113 ; 166
101114 ; 21
101115 ; 101
101116 ; 1
101117 ; 108
101119 ; 11
101120 ; 53
101121 ; 131
101122 ; 151
101123 ; 101
101125 ; 1
101126 ; 101
101127 ; 101
101128 ; 1
101129 ; 13
101130 ; 678
101131 ; 1
101133 ; 101
101134 ; 51
101135 ; 101
101136 ; 101
101137 ; 118
101138 ; 1
101139 ; 21
101141 ; 1
101142 ; 1
101143 ; 106
101144 ; 21
101145 ; 101
101146 ; 101
101147 ; 106
101148 ; 107
101149 ; 1
101150 ; 101
101151 ; 6
101152 ; 31
101153 ; 1
101155 ; 101
101156 ; 101
101157 ; 101
101158 ; 11
101159 ; 13
101160 ; 121
101161 ; 101
101162 ; 1
101163 ; 448
101164 ; 101
101165 ; 1
101166 ; 1
101167 ; 1399
101168 ; 111
101169 ; 106
101170 ; 13
101171 ; 131
101172 ; 3
101173 ; 108
101174 ; 101
101175 ; 1
101176 ; 101
101178 ; 1
101180 ; 1
101181 ; 8
101182 ; 1
101183 ; 118
101184 ; 101
101185 ; 1
101188 ; 1
101190 ; 101
101191 ; 63
101192 ; 1
101193 ; 1
101194 ; 101
101195 ; 101
101196 ; 101
101197 ; 11
101198 ; 133
101199 ; 121
101200 ; 1
101201 ; 41
101202 ; 3
101203 ; 111
101204 ; 111
101205 ; 101
101206 ; 1
101207 ; 1
101208 ; 11
101209 ; 106
101210 ; 101
101211 ; 6
101212 ; 126
101213 ; 8
101214 ; 1
101215 ; 28
101216 ; 101
101217 ; 101
101218 ; 1
101219 ; 1
101220 ; 1
101221 ; 101
101222 ; 21
101223 ; 101
101224 ; 1
101225 ; 63
101226 ; 111
101227 ; 13
101228 ; 1
101229 ; 31
101230 ; 101
101231 ; 1
101232 ; 101
101234 ; 101
101235 ; 101
101236 ; 11
101237 ; 101
101238 ; 103
101241 ; 1
101242 ; 11
101243 ; 1
101244 ; 101
101245 ; 101
101246 ; 1
101247 ; 101
101249 ; 355
101250 ; 101
101251 ; 101
101252 ; 13
101254 ; 101
101255 ; 8
101256 ; 40
101257 ; 151
101259 ; 16
101260 ; 319
101261 ; 85
101262 ; 101
101263 ; 201
101264 ; 3
101265 ; 101
101266 ; 11
101267 ; 31
101268 ; 101
101269 ; 106
101270 ; 31
101271 ; 181
101272 ; 1
101273 ; 101
101274 ; 11
101275 ; 31
101277 ; 101
101279 ; 118
101281 ; 119
101282 ; 26
101283 ; 11
101284 ; 101
101285 ; 1
101286 ; 1
101288 ; 36
101289 ; 192
101291 ; 6
101292 ; 1
101293 ; 1
101294 ; 103
101296 ; 101
101297 ; 103
101298 ; 101
101300 ; 117
101301 ; 1
101302 ; 101
101303 ; 1
101306 ; 73
101307 ; 106
101308 ; 1
101309 ; 1
101310 ; 1
101311 ; 8
101313 ; 1
101314 ; 1
101316 ; 103
101317 ; 3
101318 ; 101
101320 ; 124
101321 ; 101
101322 ; 1
101323 ; 136
101324 ; 1
101325 ; 6
101326 ; 101
101327 ; 101
101328 ; 153
101329 ; 6
101330 ; 101
101331 ; 71
101332 ; 1
101334 ; 104
101335 ; 135
101336 ; 101
101337 ; 36
101338 ; 54
101339 ; 1
101340 ; 125
101342 ; 103
101343 ; 131
101344 ; 113
101345 ; 1
101346 ; 125
101347 ; 101
101348 ; 101
101349 ; 1
101350 ; 21
101351 ; 129
101352 ; 21
101354 ; 113
101355 ; 1
101357 ; 101
101358 ; 1
101359 ; 16
101360 ; 1
101364 ; 11
101365 ; 11
101366 ; 1
101367 ; 101
101368 ; 1
101369 ; 1
101370 ; 11
101371 ; 21
101372 ; 1
101374 ; 1
101375 ; 296
101376 ; 3
101377 ; 1
101378 ; 126
101380 ; 1
101381 ; 1
101382 ; 11
101383 ; 1
101384 ; 101
101385 ; 101
101386 ; 101
101387 ; 11
101388 ; 1
101389 ; 40
101390 ; 41
101391 ; 58
101392 ; 101
101393 ; 101
101394 ; 3
101396 ; 108
101397 ; 11
101398 ; 26
101401 ; 11
101402 ; 1
101404 ; 13
101405 ; 113
101406 ; 51
101407 ; 106
101408 ; 1
101409 ; 153
101410 ; 66
101411 ; 101
101412 ; 16
101413 ; 113
101415 ; 233
101416 ; 106
101417 ; 1
101418 ; 121
101419 ; 173
101420 ; 1
101421 ; 6
101422 ; 21
101423 ; 6
101425 ; 6
101426 ; 131
101427 ; 18
101428 ; 1
101429 ; 78
101431 ; 18
101432 ; 8
101433 ; 101
101434 ; 11
101435 ; 6
101436 ; 116
101439 ; 186
101440 ; 113
101441 ; 11
101442 ; 1
101443 ; 101
101444 ; 6
101445 ; 211
101446 ; 11
101447 ; 101
101448 ; 1
101449 ; 6
101450 ; 6
101451 ; 131
101452 ; 6
101453 ; 101
101455 ; 103
101456 ; 141
101457 ; 115
101458 ; 101
101459 ; 1
101460 ; 103
101461 ; 21
101462 ; 101
101464 ; 16
101465 ; 11
101466 ; 101
101467 ; 101
101468 ; 101
101471 ; 306
101472 ; 1
101473 ; 101
101474 ; 161
101475 ; 106
101477 ; 156
101478 ; 101
101479 ; 101
101480 ; 106
101481 ; 1
101482 ; 118
101483 ; 6
101484 ; 101
101485 ; 6
101486 ; 1
101487 ; 101
101488 ; 101
101489 ; 80
101491 ; 1
101493 ; 101
101494 ; 1
101497 ; 131
101498 ; 101
101499 ; 3
101502 ; 11
101503 ; 101
101505 ; 101
101506 ; 1
101509 ; 141
101510 ; 101
101511 ; 1
101512 ; 1
101513 ; 101
101514 ; 101
101515 ; 103
101516 ; 101
101517 ; 168
101518 ; 1
101519 ; 1
101520 ; 21
101521 ; 234
101522 ; 11
101523 ; 118
101524 ; 1
101525 ; 133
101526 ; 101
101527 ; 1
101528 ; 1
101529 ; 146
101530 ; 1
101531 ; 16
101533 ; 101
101534 ; 108
101535 ; 1
101537 ; 101
101538 ; 11
101539 ; 66
101540 ; 1
101541 ; 1
101542 ; 101
101545 ; 101
101546 ; 155
101547 ; 153
101548 ; 101
101550 ; 1
101551 ; 123
101552 ; 101
101553 ; 101
101554 ; 708
101555 ; 1
101556 ; 116
101557 ; 8
101558 ; 1
101559 ; 106
101561 ; 126
101562 ; 1
101563 ; 1
101564 ; 101
101566 ; 101
101567 ; 6
101568 ; 11
101569 ; 9
101570 ; 34
101571 ; 1
101572 ; 103
101573 ; 116
101574 ; 37
101575 ; 101
101576 ; 109
101577 ; 125
101578 ; 1
101579 ; 31
101580 ; 1
101584 ; 101
101585 ; 236
101586 ; 101
101587 ; 1
101588 ; 8
101591 ; 1
101593 ; 11
101594 ; 6
101596 ; 103
101598 ; 6
101599 ; 101
101600 ; 121
101601 ; 186
101602 ; 16
101603 ; 1
101604 ; 117
101605 ; 1
101607 ; 111
101608 ; 1
101609 ; 26
101610 ; 101
101613 ; 106
101614 ; 11
101615 ; 1
101616 ; 106
101617 ; 1
101620 ; 271
101621 ; 101
101622 ; 6
101624 ; 1
101626 ; 1
101627 ; 31
101628 ; 101
101629 ; 6
101630 ; 20
101631 ; 1
101633 ; 158
